Q1,Q2,Q3,Q4,Q5,Q6,X,Y,Z,Rx,Ry,Rz
0.4323,-0.0627,0.2072,-1.4834,1.1524,0.5245,0.41595,0.02667,1.075,-40.2978,-59.19607,-12.0122
2.6739,1.2793,1.1091,-1.0407,0.5457,-2.2439,0.23372,0.05006,0.7843,-151.6779,24.18192,157.2516
1.0636,0.3478,0.0069,0.2602,-0.2293,-1.3077,0.26474,0.16751,1.23097,4.99811,-6.65239,0.03522
1.378,-1.1742,0.5291,-0.6153,-1.5152,-2.7199,0.23208,0.4057,0.60637,-177.29599,-63.49079,35.85336
0.7079,1.5175,-1.2866,-1.2578,-0.9968,0.9769,0.05498,-0.15045,1.528,52.55887,14.80786,38.54983
1.5156,0.2169,-0.1543,-1.3962,-1.3744,2.7795,0.17271,0.40602,1.19698,54.53759,-69.2644,129.78815
1.9675,0.901,0.7939,-0.1032,1.414,-1.7827,0.20135,-0.09229,0.97703,179.44393,6.12163,35.66947
0.485,1.0314,-0.3837,0.8593,-1.3134,-2.5164,0.05,-0.14326,1.39892,-2.1689,-54.23811,-85.07914
0.1517,-0.9948,0.8714,0.888,-0.8517,-1.6481,0.32762,-0.10171,0.73572,-53.44472,1.92509,-33.29225
0.8988,-1.0952,-0.6721,0.3449,-0.3361,1.6195,0.50169,0.38962,0.18374,121.74727,-21.74579,135.92923
2.7503,1.5054,-1.4293,0.757,0.8772,0.6669,0.04278,0.14467,1.5348,-42.07614,-36.72074,-104.86306
1.9537,-0.1847,-0.908,0.8869,-1.1249,-2.4687,-0.16613,0.81406,0.77317,-107.98798,-4.86973,70.82391
2.2179,1.3545,0.6407,0.3217,-0.7324,-1.4457,0.30611,-0.15621,0.93426,72.73935,-23.60568,31.47776
2.1077,0.873,0.9245,-0.4501,-0.8806,2.5671,0.20457,-0.05032,0.92543,-54.7069,22.58591,-110.66099
2.5456,-0.1472,-1.1677,-0.8404,-0.5896,-1.4225,-0.61923,0.60132,0.69815,-100.83045,-37.78387,37.77637
2.6513,-0.8847,1.3432,-0.7396,-0.5808,1.1543,-0.01813,0.17976,0.73392,19.04142,-10.62294,179.00103
0.5913,1.4111,0.4279,0.4344,-0.8893,-1.8256,-0.20949,-0.32139,1.00328,58.45593,-11.65132,-71.42577
1.772,0.4937,-0.9866,1.4461,0.374,3.0703,0.02663,0.62027,1.24725,-30.07454,13.47066,-8.71185
1.3002,1.4575,-0.3065,-1.5186,0.7848,-1.837,0.05445,-0.36506,1.29539,15.47183,74.67584,-136.3594
0.0537,-1.2043,-1.1435,0.8242,0.4278,1.6184,0.45579,-0.12577,-0.04852,121.76926,-33.88817,54.23767
3.1192,-0.9827,-0.0995,0.2429,-0.2092,2.136,-0.62684,0.16413,0.49733,67.43408,-42.88945,-72.50715
2.5517,-0.6232,0.6381,-0.7274,0.3229,-0.5484,-0.21942,0.32745,0.85187,10.75053,-15.93802,71.50184
2.7622,1.1699,-0.5614,-0.1451,0.5254,0.8103,0.11286,0.11654,1.43529,-54.42166,-42.90905,-142.30363
1.8756,-0.8932,1.013,0.4071,-1.402,2.1697,0.07133,0.27326,0.76655,71.45806,-30.14986,-129.02158
1.7428,0.0295,0.4238,-0.8209,-1.1365,-3.0389,0.1032,0.2826,1.08165,-30.96861,-40.80377,-98.34418
2.5913,1.3587,0.0487,-0.6932,-0.078,1.9313,0.36132,-0.04564,1.18422,-76.4535,-19.11879,-123.11485
2.33,-0.1003,-0.5296,-1.454,-0.8,-0.042,-0.37327,0.61134,0.96557,-49.9359,37.04143,14.22219
1.6117,0.4115,-0.2019,0.8895,1.391,0.0694,0.1366,0.33163,1.27112,-78.67366,-76.45858,-138.76468
1.4872,0.7555,1.3202,-0.5639,-1.2505,1.4973,0.1434,-0.08569,0.77679,-50.02492,-31.1544,-170.84027
1.8368,-0.4479,-0.0183,0.5893,1.2303,-0.0267,-0.01333,0.61972,0.86142,22.456,-45.25784,118.65878
1.6504,0.5316,-0.7143,0.5503,-1.1618,-0.6769,0.11215,0.48107,1.31164,-64.82314,54.17823,55.12238
2.5466,-1.281,1.4438,0.4125,0.722,2.1422,0.02329,0.16542,0.68742,-43.38247,27.87949,-77.5383
0.8401,0.4456,-1.3372,0.4458,1.4068,1.3581,0.60452,0.44972,1.11338,-28.0068,-25.75737,143.43278
1.6818,-0.3708,-0.5719,0.3751,-0.8982,-1.4426,0.06452,0.77569,0.75266,-104.16023,24.3771,17.51044
3.0463,1.2203,-0.8082,-0.0252,1.2379,-0.6704,0.02034,0.14879,1.48116,97.17866,-50.78815,77.59752
3.1382,0.1233,0.7218,1.4957,-1.5086,-3.1239,-0.11848,0.15045,1.02669,82.45317,-42.21996,4.70883
2.2389,-1.0797,0.3672,-1.4245,1.3956,-0.5241,-0.19275,0.48646,0.60455,-40.87256,-72.63075,80.16624
2.8879,-0.5126,-0.0499,0.8332,-0.8412,-1.0719,-0.56613,0.3018,0.8145,-62.7134,49.70054,132.22708
2.1122,0.7861,-0.6019,0.6641,1.1059,2.2975,0.00183,0.28813,1.40559,-63.6693,45.33119,-94.14994
1.8631,-0.0616,0.2648,0.6463,1.3129,-2.2189,0.03887,0.39153,1.07226,83.76877,29.97458,49.42202
0.3925,0.3896,0.9007,0.419,-0.8481,1.5142,0.04828,-0.14241,0.97488,-25.11649,21.6678,116.3274
2.9099,0.8173,-0.6955,1.125,-0.1945,2.1332,-0.22163,0.20646,1.41781,10.21224,1.02289,-7.11596
0.038,-1.3865,0.6789,0.3098,1.211,-1.8673,0.38066,-0.13569,0.56228,26.04224,19.49062,-89.68559
2.1981,1.1346,0.5295,-1.1285,0.4631,1.684,0.26786,-0.11383,1.04318,-121.93753,-58.83862,-140.80208
1.1476,1.246,0.4835,0.6565,-0.7624,2.9341,0.01698,-0.32767,1.03286,46.62089,51.67339,-88.567
2.6684,-1.2051,-0.7212,-0.3347,1.2503,2.7892,-0.42309,0.38519,0.09926,34.34595,-27.74661,-55.67276
2.7972,-0.4079,0.6391,-0.3598,1.2656,-2.0076,-0.2479,0.24833,0.9255,84.19941,29.5463,47.69829
1.8689,-0.9745,0.493,-1.3187,1.437,2.829,0.00819,0.48422,0.68785,34.73543,73.55003,-117.74607
2.7085,0.595,0.833,-1.2312,-0.0724,1.9636,0.12372,0.10811,0.9954,-75.72368,-47.75482,-121.51617
1.4348,1.2267,1.415,-0.7857,-0.6732,2.2024,0.13794,-0.09874,0.70909,-119.0318,11.88032,-164.2363
2.5041,-1.3243,-1.1143,0.8778,-0.2185,0.2951,-0.20725,0.34022,-0.08947,146.84353,4.75456,-101.68772
0.2676,0.9997,-0.3709,1.0487,0.4241,0.2555,0.03568,-0.14581,1.39626,-46.29668,-26.85945,108.91111
1.6576,1.4753,-1.2613,0.2356,0.2457,-0.1346,0.15215,-0.01757,1.52792,0.61601,-26.14724,100.97668
3.073,-0.3252,0.1825,-0.9604,1.4388,-1.6388,-0.47923,0.18333,0.95839,77.79844,-2.88429,30.48994
2.8666,0.5346,-0.9205,0.673,0.6373,-0.1257,-0.49137,0.29454,1.28424,16.48782,-16.4288,-171.17518
1.2201,1.087,-1.4009,0.2064,1.2768,1.4431,0.26236,0.28042,1.45851,-55.04253,-9.64484,166.97686
1.779,-0.915,1.0634,0.7936,-1.4731,1.344,0.10143,0.24581,0.75966,77.82623,18.76913,-125.65053
1.8599,-0.3664,0.9933,-1.0288,1.1329,-1.8543,0.09642,0.20215,0.87874,84.23449,46.3484,-38.66633
1.1987,-1.482,-1.3473,0.7066,-0.7468,-1.0983,0.19491,0.08671,-0.17542,149.06428,-2.20831,-83.88469
1.2167,-1.2321,-0.365,0.1672,1.0507,-0.7463,0.33997,0.48691,0.23291,-15.01501,29.29898,25.44267
0.3286,0.7097,0.7306,0.4443,0.2251,0.7544,-0.04428,-0.17363,1.02951,-94.49605,-21.41895,115.99233
1.2952,-0.0576,0.1355,-0.5966,0.2659,0.2033,0.25806,0.36112,1.07904,-1.3708,-19.04127,51.56798
0.1752,-1.5654,0.1675,0.0322,-0.0831,1.7328,0.45074,-0.0726,0.29432,84.7549,-11.06154,101.20101
3.0467,0.0342,0.8911,-0.7696,-0.5594,1.7944,-0.08418,0.15874,0.96258,-19.35714,-30.32981,-111.09768
2.5004,-0.8169,0.0064,0.268,1.4522,0.8477,-0.40906,0.49256,0.63989,-22.68388,-32.81747,-154.49011
1.5191,0.116,0.4132,0.3731,0.6715,-0.1655,0.16165,0.22037,1.10479,-4.83023,-67.3761,106.4822
3.0005,-1.1585,1.1601,0.6637,-0.932,-2.9765,-0.16962,0.17565,0.70805,-12.35695,-52.30885,45.45999
0.6175,1.4121,-0.6359,1.5687,0.4517,1.8598,-0.09232,-0.24959,1.42055,-8.87619,49.52273,-121.54674
2.5882,1.3627,-1.1079,0.0255,-0.3898,2.0627,0.07885,0.12766,1.51729,7.00406,-3.32151,-92.3374
0.741,-1.3247,-0.8254,-0.3303,-1.333,1.6336,0.4373,0.19672,-0.00033,-159.94946,17.01154,139.57465
2.8028,-0.2602,-0.5725,-0.895,-0.5588,0.3675,-0.65783,0.3909,0.83627,-39.64756,65.01667,92.21529
2.1548,-0.6602,-1.5144,-0.4165,-0.0629,-1.0013,-0.2525,0.65419,0.14514,-128.12759,6.05057,26.88533
3.0564,0.2083,0.2173,-0.711,0.7436,-2.765,-0.24896,0.17186,1.16279,7.55997,62.44328,-26.17729
2.4242,1.4126,1.295,-0.2783,1.2245,-2.373,0.19808,0.02631,0.715,-139.83572,-25.75791,97.00753
1.3426,-0.8864,-1.2268,1.2102,-0.8828,-2.2306,0.28921,0.58199,0.09699,-149.71495,49.46406,-4.68499
0.9361,1.3911,1.0028,0.0146,-1.1736,-2.5181,-0.01632,-0.27523,0.79386,58.3264,49.17126,-62.21204
0.9865,-0.0106,0.988,0.65,1.0255,-0.5529,0.17212,-0.01175,0.92554,179.19203,-74.08143,-90.08674
1.1485,-1.4383,-0.915,0.5533,0.3983,-0.3848,0.27988,0.25679,-0.07502,175.32506,65.33908,-132.28827
3.0913,0.1269,0.0258,-0.7886,-1.1485,-0.9468,-0.37468,0.1691,1.15634,-51.53225,36.06088,63.71491
0.4773,1.5119,0.713,-0.9806,0.9938,1.5049,-0.22384,-0.2847,0.85626,156.04974,-39.80652,164.18864
2.4482,-1.1079,1.0809,-0.9321,-0.3994,-0.6814,-0.07696,0.25906,0.71657,-16.50446,17.44453,45.02364
0.0266,-1.0444,-1.1809,-0.4923,1.5442,2.1632,0.55095,-0.13544,0.01952,46.9039,-2.24,133.90609
1.5839,-0.1901,0.5847,-0.3172,-1.4865,3.0318,0.14641,0.2787,0.99666,-2.82102,-63.75405,-106.37325
1.1415,-1.4711,-0.3236,-1.2789,-0.3421,2.313,0.32769,0.35534,0.12651,111.47197,34.04699,148.11897
1.4782,-0.8439,0.1748,-0.5352,-1.3823,-0.0202,0.20218,0.5544,0.67528,-138.48079,59.75686,-82.34965
2.4646,-1.0539,0.9194,-0.4982,0.3049,0.1452,-0.13314,0.29951,0.72162,-5.25472,-10.01497,122.00803
0.2215,1.4243,0.2895,1.2806,0.7663,3.0082,-0.32532,-0.22707,1.05756,107.90002,13.32201,-28.91745
1.7692,-1.2942,0.4317,-0.2805,1.3815,-1.2432,0.05662,0.47963,0.52193,25.88863,-21.1288,17.9758
0.3725,0.4064,0.5043,0.1922,0.5702,-1.636,0.11793,-0.11502,1.12334,84.37633,-4.96084,-62.22255
2.2616,0.4061,-1.3875,-0.2713,0.0711,0.743,-0.37299,0.68669,1.06555,29.76665,45.22902,169.81427
0.479,-0.442,0.683,-1.4918,1.1015,1.568,0.34157,0.00831,0.91129,-64.20526,-13.90864,32.03317
1.4347,1.1587,1.1865,0.5407,0.9684,2.3685,0.12832,-0.16889,0.78004,154.84358,5.34174,105.26108
2.3291,-1.4339,0.0838,1.303,-0.971,-0.2377,-0.22439,0.45508,0.31879,96.1024,32.60391,-80.19783
1.5601,-0.6586,0.8523,-1.4264,0.251,1.1097,0.15302,0.27667,0.8352,-9.47831,-16.91627,71.26184
1.1801,0.5958,0.931,-1.0241,-0.0602,1.0309,0.11091,-0.12472,0.95342,-2.83134,-85.68492,73.40848
0.2634,0.6778,-0.0792,1.3024,-1.4706,-1.0641,0.14509,-0.11628,1.31076,-76.57785,-4.78399,4.38933
1.2641,1.485,0.5023,-0.348,0.9216,-1.0019,0.03252,-0.39431,0.94591,160.21301,8.99646,-41.46569
2.8122,1.4326,1.1799,0.087,0.0075,2.534,0.21507,0.08506,0.737,-164.07673,25.62988,-165.39063
2.7483,-1.2006,1.2587,0.3814,0.5558,-0.3973,-0.08235,0.19662,0.70153,13.81831,-32.43107,152.87474
1.7476,1.0926,0.5456,0.1116,0.0441,-1.4159,0.18878,-0.20345,1.04636,96.60488,-15.19757,8.67453
2.8591,-0.4939,-0.9412,-0.4098,-1.4928,-0.7416,-0.73681,0.37011,0.50543,-154.34862,-6.6028,24.10923
3.0991,0.1972,-1.0274,-1.354,0.126,-3.0454,-0.74877,0.18202,1.0328,45.86537,-8.14054,-74.85865
1.1802,0.0158,0.1854,1.3978,0.5051,-1.5057,0.27785,0.2807,1.1058,30.25044,-13.2527,60.79428
1.9085,-0.3543,1.1684,-1.2153,-0.9967,-0.5397,0.1068,0.14874,0.83322,31.5326,46.62753,45.65621
1.186,-1.4414,-0.2953,0.0097,-0.6563,-1.8046,0.31859,0.38694,0.15231,-137.80117,-8.53236,-12.25579
2.7542,-1.548,0.3243,0.9905,-0.9739,0.0104,-0.33478,0.29865,0.36794,106.53493,34.25882,-57.33826
1.8479,1.3225,-0.5496,0.2075,0.445,-0.4976,0.1938,-0.13289,1.41368,41.82447,-61.80667,65.87771
1.7016,0.2095,-1.0761,-1.138,-1.3553,0.0449,0.04904,0.77763,1.02572,-104.76031,46.98251,-67.63385
3.0816,-1.4947,1.1251,-0.864,-1.3396,1.7992,-0.19837,0.16224,0.63659,90.84222,2.85935,-141.15167
0.4317,1.0234,0.6742,0.5029,0.716,1.8798,-0.12447,-0.22255,1.00607,-148.99476,39.02229,93.49129
1.0692,0.6592,-0.3881,1.0534,-0.8662,2.0881,0.24949,0.1429,1.35777,43.1044,-6.79391,-127.51548
1.6196,-0.0835,-1.4518,0.3127,1.3268,0.8428,0.10779,0.86884,0.63085,20.61527,-5.71414,142.57454
1.3062,1.0072,-0.202,-1.3172,-0.8674,2.7351,0.12742,-0.10349,1.35071,-39.21592,-40.83707,-168.19212
1.1361,0.8297,0.918,-1.1421,-0.9857,-1.7236,0.07835,-0.18756,0.93438,43.57313,70.32384,-18.18092
0.8392,0.6373,1.2034,0.3179,1.1023,-0.4793,0.06186,-0.15571,0.83319,-168.7528,-17.13575,-112.80962
0.6416,0.3613,-1.1161,-0.0677,-0.1109,0.3056,0.66226,0.30743,1.12509,15.88247,47.62259,57.26233
0.1326,-1.458,1.2048,0.8087,0.0489,-0.9291,0.19471,-0.12541,0.65572,0.46912,12.7232,0.49384
1.9543,0.1971,-0.5936,-1.1579,0.0039,0.5972,-0.08869,0.62083,1.14685,-12.66349,18.91009,77.77119
0.5181,0.4136,-1.0925,0.7617,-0.3408,-1.4531,0.66709,0.20755,1.16868,-47.41132,30.74451,-18.67271
0.1604,0.844,-0.8912,0.4208,1.5288,1.6819,0.34733,-0.09581,1.42488,-85.10546,5.23833,123.81864
2.8997,0.3988,0.0349,0.0953,1.4802,-0.4595,-0.1921,0.20194,1.23986,131.22796,-59.49839,44.85802
3.0079,0.5024,1.4404,0.3425,1.5621,2.1041,0.05092,0.14455,0.74171,152.13977,5.07861,-133.28743
1.8622,0.9743,-0.3461,0.4958,-0.3464,-1.3355,0.14222,0.04811,1.39036,8.53291,-18.73512,54.22458
3.0582,-1.5624,-0.9335,-0.2638,-1.0053,-0.8308,-0.23389,0.17012,-0.11704,169.97817,-21.14186,55.14853
0.9512,-0.1012,0.6434,-0.8063,-1.3434,-0.4277,0.25233,0.09536,1.00855,2.7655,57.19917,1.05566
1.1684,0.1418,-0.3982,-0.8169,0.4961,1.474,0.35605,0.45338,1.14539,-19.15563,8.87448,105.76036
0.6133,-0.2534,-0.7114,-0.1707,-0.5499,1.9087,0.72788,0.32882,0.79284,86.35692,-11.29636,120.75094
0.0696,0.9341,0.0879,-0.8593,0.4703,-1.4875,-0.0904,-0.15672,1.2616,74.83295,35.65763,-115.55513
1.0495,0.2036,-1.218,-0.2552,-1.0983,-2.8356,0.52866,0.61925,0.96995,-174.1996,-60.40886,38.5132
2.0067,0.0127,0.5563,-0.6215,1.4752,-2.1271,0.04473,0.25935,1.05202,121.42702,46.99615,10.72756
2.1165,0.4366,0.7338,-1.1108,0.5953,-1.6921,0.12745,0.07921,1.04142,78.34385,62.44021,-9.40744
2.674,-1.567,-1.0851,-0.286,-0.3788,1.9337,-0.09907,0.21812,-0.15061,172.28016,5.22635,-123.02994
1.8223,0.8081,1.2144,-0.2473,0.96,1.023,0.16998,-0.05858,0.81379,-179.57609,-15.20905,-127.03168
1.2133,0.5562,-1.5163,-0.3934,0.5376,-0.8084,0.39675,0.63331,1.13078,-28.33611,1.08649,5.94357
0.7422,-0.1688,1.5206,-0.0982,1.46,0.9957,0.10775,-0.10478,0.71291,-166.88935,-14.84285,163.45172
1.7679,0.4414,0.9586,-1.4472,1.0032,1.4839,0.15334,-0.00166,0.94969,-95.14068,-82.90782,139.5895
2.5839,0.7411,-0.5621,1.101,-0.2149,-0.4192,-0.14259,0.26578,1.39185,-11.4593,3.16003,-174.19103
0.5923,1.2722,-0.0785,-0.3153,-1.2953,2.414,-0.13772,-0.27353,1.2624,-8.35079,-16.06945,167.58759
2.2754,1.1569,1.3238,-0.8428,-1.5513,-2.2477,0.18389,0.01536,0.73875,40.4018,58.93475,49.44594
1.1291,-0.2595,-1.2685,-1.0273,1.2307,1.8164,0.49884,0.70393,0.55922,33.82774,52.87899,173.5722
0.2253,0.9078,-0.097,0.628,1.2785,0.2015,0.00113,-0.15368,1.32434,-121.9142,-46.61151,164.40445
0.4282,-0.4723,-0.6373,-0.498,0.0702,2.38,0.77211,0.18748,0.64937,58.96866,-14.49047,125.31059
0.5801,-0.7247,0.4507,0.4505,0.3335,2.7492,0.46671,0.12645,0.79578,-8.13092,1.91761,-144.70377
2.5916,1.0776,-1.363,-0.7198,-1.3444,-0.0398,-0.2161,0.3085,1.46079,-87.68236,77.0127,20.77229
1.358,-1.4679,-1.1855,1.3531,-0.0795,0.4182,0.19502,0.1921,-0.14857,154.11997,-9.07925,159.51579
1.3704,0.882,-1.4178,0.4386,1.1551,-2.1964,0.24904,0.47224,1.36611,25.01812,31.8088,-22.44306
1.5234,1.4488,1.3647,-0.6972,0.3449,-0.1104,0.14487,-0.1128,0.69819,168.62759,6.30592,-49.14734
2.2686,0.6972,0.6851,0.2574,-0.8751,2.5997,0.17236,0.02798,1.04993,-1.72588,31.82609,-75.01179
0.7802,0.3213,-0.4947,-1.0908,1.5379,2.6184,0.46392,0.24801,1.23001,-72.62479,67.96743,87.73478
1.1733,-1.3748,-1.5112,-0.9573,0.2828,-2.4772,0.20556,0.10199,-0.17461,-174.22204,-26.74703,84.36464
2.8523,-1.0889,1.4048,-0.4016,0.756,-2.2578,-0.03892,0.16814,0.70594,49.8839,39.74732,27.13072
1.503,-1.4878,0.0911,1.0125,-1.2318,-2.2599,0.18118,0.45335,0.29632,-118.77261,25.50167,45.44604
2.2672,-0.3676,-0.8559,-0.9891,1.3144,-0.3946,-0.40825,0.72216,0.64453,-47.92027,-29.01338,102.17702
1.0599,0.429,0.6098,-0.729,-0.4982,2.562,0.14597,-0.04646,1.08797,-41.1062,-2.56711,176.70404
0.3932,0.137,-1.4873,-1.3282,0.7733,1.3893,0.8459,0.18843,0.80543,-26.00751,69.12496,40.66053
2.6359,-1.2524,0.4269,0.0645,-1.4332,1.1946,-0.33522,0.35713,0.53966,130.72475,13.86897,-102.58163
2.0907,0.51,0.7886,0.0537,-0.1658,-2.1352,0.14691,0.04539,1.01827,61.83269,26.10423,15.97045
1.7013,-1.3508,0.3623,1.2069,-1.3211,-1.2461,0.08813,0.4816,0.47095,-115.0418,68.93349,50.29856
1.1664,-1.4379,-1.0367,0.63,0.3065,1.372,0.25929,0.22448,-0.10798,127.78933,-12.4946,134.49016
2.9305,0.09,0.3792,0.591,-1.0635,1.8666,-0.21586,0.19971,1.10495,40.25158,3.83702,-57.90345
1.9795,-0.6189,1.2347,0.9461,1.2067,1.6084,0.09045,0.16871,0.78553,-91.65436,30.09221,-108.10656
2.2238,-0.5898,0.4834,-0.9065,-0.5987,-1.7689,-0.13897,0.42864,0.85887,-36.75839,-11.70743,-23.47073
0.5781,1.1973,1.4193,1.4161,-1.0324,0.2215,0.01798,-0.16743,0.71039,-119.94879,-40.88899,77.4356
2.7636,-0.3419,0.1581,0.0638,-1.2352,-0.5209,-0.41461,0.32608,0.94787,-72.5364,59.66539,87.02548
2.1129,-0.8298,1.325,-1.3092,-0.2726,-2.5237,0.07481,0.16663,0.74283,-26.70004,9.74797,-97.06513
0.0563,0.6382,-0.0601,0.4309,0.0677,-1.3514,0.1361,-0.14262,1.3018,31.37683,-20.05403,-54.71468
1.2485,-0.6003,-0.5224,-1.3463,0.0992,2.6847,0.38124,0.66791,0.59669,62.26341,14.29795,160.34504
2.6251,-1.515,1.3524,1.381,-0.617,-0.33,-0.02504,0.18678,0.66352,-3.104,37.96883,-147.50733
2.304,1.5605,-1.3563,1.2515,-1.3434,-0.538,0.15381,0.05343,1.53055,-66.38693,45.09392,133.87344
0.5243,-1.54,-1.0192,0.1153,-1.4087,-2.5004,0.27755,-0.01283,-0.13155,149.97355,38.87962,-21.43914
2.7965,-1.0086,-1.0536,1.1768,0.1449,1.6606,-0.51509,0.34461,0.08484,141.84773,-57.88528,-165.36644
2.2674,-0.1896,-1.4942,0.7775,0.3068,1.4621,-0.43081,0.74887,0.52159,82.24026,-38.02358,-147.5917
2.5545,-1.3965,-0.5221,0.4604,-0.6352,-0.1785,-0.31143,0.38744,0.08032,157.12432,32.84267,-46.91118
2.0,0.6227,-0.7078,-0.7942,-0.0955,-0.78,-0.03322,0.43315,1.35218,-8.7409,3.84523,23.93602
1.7736,0.4505,-0.1832,0.7271,0.7155,-1.7269,0.08771,0.31844,1.28167,53.17869,-2.97563,46.82211
1.6035,0.0557,1.3217,-1.2294,-1.0334,1.7408,0.1496,0.01618,0.79878,-22.73482,-65.62557,177.66493
1.0794,0.2405,-0.6466,-1.3666,0.3803,0.6236,0.41947,0.46578,1.16334,-28.0172,0.54122,23.54837
2.598,-1.2927,-0.6862,0.9809,0.0317,-1.8307,-0.35616,0.39056,0.06662,-118.47949,37.06735,39.11524
0.8544,-1.1787,-0.2745,-0.0309,0.2327,-0.7629,0.50467,0.35111,0.3033,-62.91743,41.10211,-22.03143
2.8121,-1.4925,-0.8398,1.4666,0.7475,1.1728,-0.26588,0.2495,-0.07129,120.82458,-27.41356,-173.6349
2.3465,0.8406,0.0157,0.4334,-0.7076,-0.4123,0.12454,0.08731,1.29181,-14.98502,-12.37068,130.26001
1.7003,-1.2068,-0.5368,-1.4258,-0.1102,3.0279,0.07446,0.59016,0.17408,100.75253,-0.64096,-179.06127
0.5881,0.8725,-0.3739,0.2613,0.5504,-0.5536,0.15725,-0.07549,1.3915,34.11661,-52.24344,2.12107
1.8775,-1.1019,-0.1409,-1.4506,-1.5156,2.2493,-0.04126,0.62727,0.40652,96.45144,31.7276,116.20935
1.2832,0.5796,1.2558,0.427,1.234,-0.229,0.12664,-0.10087,0.81499,-157.49114,-7.6485,-102.23468
2.5305,-0.0578,-0.023,1.5653,0.8037,0.7295,-0.31209,0.40184,1.07564,-31.12343,-36.05245,-75.14206
1.6511,0.9179,-0.6527,-0.3677,0.3727,1.8037,0.13603,0.18022,1.43685,-35.86077,2.40746,175.03795
2.6991,-1.4981,-0.1844,0.4458,-1.3467,0.7512,-0.34983,0.3318,0.17286,157.35794,-13.07677,-70.10996
0.9421,-0.8478,-1.4898,0.7408,-1.137,-0.7045,0.46396,0.38293,0.03384,140.69897,0.301,-110.84524
1.2664,1.558,0.3444,0.6634,0.2563,-1.8625,0.02046,-0.43551,0.98221,122.90409,-21.97135,-20.6377
1.0566,-0.9871,0.1089,-0.5049,1.3192,1.7026,0.41751,0.43402,0.57162,-26.12586,25.35821,138.40428
0.1872,1.478,-0.1624,-1.1046,0.8237,0.1598,-0.33824,-0.21679,1.23042,100.75533,-37.74567,-127.40726
0.1558,-0.4395,0.2396,-0.7875,-1.2159,0.0054,0.51367,-0.07121,0.90728,-32.92851,75.56817,-67.64744
1.1767,-0.4481,-1.5009,-0.3558,1.4268,0.9223,0.43918,0.66532,0.30644,13.57336,33.65718,126.87811
0.9876,-1.0472,-1.4416,-0.9829,1.3997,0.2084,0.3797,0.30305,-0.05747,-58.47483,67.90193,52.94805
3.03,-1.5338,1.3633,-1.3788,-0.3147,-0.3458,-0.09185,0.16128,0.66242,-16.26756,15.04016,71.10312
1.9236,-1.5448,0.6557,-0.3698,0.1797,0.9146,0.01666,0.38903,0.49649,22.0779,36.03407,150.39907
0.2146,1.4296,-1.1534,1.4377,-1.1781,1.2635,-0.00464,-0.15458,1.5203,61.90372,31.487,175.86425
0.1447,-0.9803,-1.3056,-0.5291,0.2279,-1.6955,0.56898,-0.06872,0.01469,-123.96581,-28.39477,-56.4223
3.0234,1.4448,0.3734,-0.1327,-0.0138,-0.3406,0.38448,0.10545,1.01415,117.59838,-60.00472,58.97755
0.9848,1.3243,-1.2145,-0.7331,0.6441,1.2245,0.16828,-0.01781,1.522,-38.70884,-17.07725,89.19238
0.7672,-1.0065,0.5049,-0.1942,-0.777,2.843,0.43266,0.20875,0.67582,51.37844,-61.85834,160.98117
1.2116,-1.4231,0.2237,1.2109,0.4098,0.0138,0.30684,0.39032,0.38252,62.06144,8.29958,130.1528
2.8074,-0.8481,-1.174,-0.8689,0.1711,-1.892,-0.57929,0.35997,0.14138,-129.82235,-58.89485,114.29607
2.9746,-0.4034,1.1334,-1.5627,0.6047,0.8669,-0.09764,0.16863,0.83763,9.78901,-51.75852,112.20139
2.4026,-0.6103,-0.2398,-1.077,-0.6526,-1.7382,-0.41019,0.57678,0.69406,-61.35202,-50.01894,-9.25304
1.8948,1.2479,1.3905,0.5696,-1.0528,2.7896,0.17057,-0.03659,0.71283,-132.73501,83.14894,127.99351
2.1574,1.342,0.6236,-1.02,-0.5019,-1.5202,0.29571,-0.17383,0.94503,99.19056,49.0055,64.91615
1.2531,1.0524,-0.5468,1.1082,-0.9071,2.8298,0.14959,-0.02543,1.4345,39.42587,-23.34355,-83.21784
2.367,1.3087,1.261,-0.854,1.3708,3.0736,0.20421,0.0101,0.73678,-145.38056,-51.21105,153.66537
0.7091,1.5635,0.3062,-1.1648,-0.9266,-1.6474,-0.21762,-0.38442,0.99587,72.38881,65.61119,-17.73232
2.4083,1.4174,1.5675,1.4116,-0.8785,-0.7008,0.11637,0.09712,0.67522,147.95688,-43.83474,-73.75567
1.4014,-1.2589,0.3719,0.1182,0.7246,-2.3265,0.22883,0.44788,0.51791,-10.22833,-2.38295,-48.0826
2.0995,-0.9576,0.9023,-0.7994,-0.4253,-0.7217,-0.01804,0.32836,0.74872,-19.99159,18.02446,29.44477
1.7298,0.8108,-0.4655,1.0806,-0.9349,-0.125,0.12117,0.19203,1.398,-28.87462,38.31694,135.11065
1.0473,0.7513,-1.5301,0.9338,0.2744,2.4302,0.44656,0.47349,1.25965,-20.03123,-31.81643,-106.53368
1.827,-1.4419,-0.2639,-0.9783,-0.0613,-0.6896,0.02335,0.50298,0.16538,-99.73806,-5.92532,12.7392
0.413,-1.339,-0.3225,-0.0972,-1.1905,-2.2075,0.54326,0.07424,0.19225,-169.85277,-14.26776,-29.81552
