Q1,Q2,Q3,Q4,Q5,Q6,X,Y,Z
0.3655,0.2924,1.0717,-0.4311,-0.6002,1.7784,0.04899,-0.14192,0.90478
1.5306,1.1511,-0.0274,-0.8457,0.6762,-0.3144,0.14171,-0.21049,1.27115
0.4444,-0.5862,-1.2227,-1.0804,-1.4889,-1.3211,0.76382,0.19751,0.31139
2.5337,-0.4727,0.4867,-1.0147,0.3204,0.0933,-0.24158,0.35088,0.90728
1.2457,1.535,-0.2118,-0.4245,-0.0619,-1.0714,0.015,-0.42527,1.22886
1.0057,-1.2156,-1.2098,-1.0413,-0.338,-1.0551,0.35074,0.27295,-0.07205
0.0399,-0.1925,-0.3725,-1.5512,1.3837,-1.6405,0.67761,-0.12312,0.94305
1.3363,1.1455,-0.1294,1.0564,0.4177,-0.5037,0.10454,-0.2082,1.30984
0.3308,-0.5007,1.2684,-1.2969,-0.784,0.8454,0.13719,-0.11154,0.78933
0.9865,-1.2674,0.8402,0.3023,-0.9647,1.892,0.3052,0.18947,0.64433
0.3222,0.3986,-1.458,0.1698,-1.2442,-1.3085,0.79159,0.10607,1.03304
2.5104,1.0402,0.6554,-0.8617,-0.8475,-1.9576,0.26007,-0.00423,1.01065
0.3761,-0.9928,-0.6783,-1.1672,-0.0714,2.4425,0.67225,0.10414,0.24674
0.0837,1.4909,1.2709,-1.3903,-0.9874,-1.2493,-0.13142,-0.1616,0.70875
2.3437,0.633,0.8411,-0.7092,-1.5073,1.1888,0.16305,0.04772,0.98916
2.3013,1.5316,0.2492,0.1935,-0.0569,0.839,0.38508,-0.20498,1.03314
3.0698,-0.0311,0.7713,0.3332,0.0673,0.9195,-0.14419,0.16081,0.99091
1.3602,1.4596,-1.0727,-0.1818,0.4705,0.5101,0.12662,-0.12545,1.50851
0.6865,0.1981,-0.8316,-0.4208,0.4916,0.0368,0.63292,0.32466,1.09281
1.9153,0.03,-1.2885,0.5412,-1.0348,-1.2662,-0.14542,0.84956,0.79813
0.2353,0.6706,-1.0271,-0.5761,-0.8749,-0.5362,0.529,-0.02748,1.33774
0.9527,-0.7618,0.0202,0.1615,0.0246,0.7778,0.48104,0.41759,0.67848
0.3659,0.9644,-0.0982,-0.0945,1.3845,-1.0999,-0.01144,-0.16507,1.3218
0.9844,-0.9747,1.3567,-0.0792,-1.3174,0.5586,0.18048,0.0005,0.72274
2.4333,-0.7552,0.607,-0.101,0.8304,-1.5593,-0.20484,0.37303,0.79993
1.6071,-1.4944,-0.8097,-0.4961,0.1926,2.5626,0.1376,0.3454,-0.06281
0.3965,-1.4146,-0.0781,-0.8831,-1.2641,-3.1343,0.51846,0.05439,0.25874
2.8944,-1.3228,0.5482,1.1162,-0.6976,1.8286,-0.37296,0.24887,0.54765
2.0169,-1.0757,-1.1413,-0.4312,1.3242,1.4886,-0.09661,0.54979,0.01566
1.7739,-1.1641,0.3367,0.5024,-1.3338,1.8179,0.04562,0.52237,0.55255
1.621,1.4311,-0.0371,0.6641,-0.5986,0.4173,0.168,-0.35339,1.19535
2.4568,-1.5327,0.3561,1.3133,0.8385,0.2406,-0.23267,0.38373,0.38744
2.3485,-0.5065,-0.9042,0.7555,-1.4023,-1.1366,-0.45938,0.68036,0.51115
0.5947,0.6259,0.935,1.3731,-1.5055,2.8598,0.01645,-0.17002,0.94936
3.0593,-0.2878,1.5537,-1.5167,0.814,-3.0697,0.00411,0.15022,0.69825
1.5934,-0.4733,0.9118,0.4932,1.1517,0.8023,0.14505,0.22271,0.87457
2.5427,1.5106,0.9482,0.9982,0.4902,0.3464,0.30117,-0.02389,0.78066
0.4198,0.2989,-0.9829,-0.9759,1.057,1.2324,0.70151,0.14879,1.12082
2.3517,-0.9878,0.5757,-0.8053,-1.5188,2.4527,-0.19559,0.41052,0.69888
0.7685,-0.8831,-1.3773,1.2823,-0.0824,0.2217,0.53157,0.3052,0.04779
2.436,-1.1677,0.4312,0.1924,0.9599,-2.7943,-0.26387,0.4219,0.58089
1.3022,-0.8999,1.2299,-0.5988,0.2732,0.6178,0.18387,0.10261,0.7487
0.7534,1.1676,0.3763,1.356,-1.0195,-0.2281,-0.08821,-0.28846,1.10091
2.0059,-0.3158,0.6529,-1.2447,-1.4663,2.5743,0.01519,0.32331,0.95193
1.4827,-0.1605,0.4323,1.2207,1.1178,-1.3151,0.17849,0.3154,1.02422
3.0801,0.0609,-0.8483,-0.2431,0.8438,-1.9274,-0.74062,0.19593,0.98844
0.9142,0.4073,-1.2501,0.8335,-0.0891,1.4242,0.56588,0.48846,1.11503
0.2088,-1.0401,-1.5577,-1.2557,1.2061,-0.2757,0.44647,-0.05878,-0.08059
1.4229,1.2951,1.0717,1.5069,-1.1975,2.3665,0.11908,-0.21897,0.79298
0.9916,0.1705,-1.4039,1.3725,1.3073,1.7013,0.5852,0.62063,0.86888
2.3131,-0.3834,0.698,-1.5111,0.1555,-0.0579,-0.08285,0.31229,0.92719
0.0437,1.2277,0.9228,-1.0271,-0.3855,1.1055,-0.22034,-0.15983,0.85892
0.4448,0.2495,-1.3589,-0.4795,-0.9746,-0.8255,0.79946,0.21485,0.95251
0.7891,-0.9288,0.525,-0.3426,0.5981,-1.7655,0.42132,0.21146,0.7151
0.0378,-0.3461,-0.0988,0.2629,0.9593,2.471,0.61559,-0.12688,0.90638
0.9874,-1.2004,-0.0161,-0.6221,-0.0713,-2.2302,0.4383,0.39167,0.40008
3.0909,1.4086,0.5273,1.5176,0.8169,2.9182,0.34802,0.13259,0.96275
0.8963,-0.2539,0.5614,-0.9593,0.677,0.1468,0.30867,0.14576,0.98106
2.1386,-0.1031,0.1255,0.1038,0.7014,-0.0852,-0.11019,0.45176,1.05954
0.8857,0.7901,-1.0592,-0.4141,1.1894,-2.971,0.3935,0.24443,1.38945
0.1611,0.3826,-0.8461,1.2447,0.4051,2.576,0.62793,-0.04997,1.2102
3.078,-1.5244,-0.0302,-1.2124,1.2599,2.7506,-0.44165,0.17848,0.22719
0.2713,1.5445,-0.8864,0.3743,-0.7618,-1.1924,-0.18781,-0.20799,1.45752
2.185,-0.6181,0.0411,0.5856,0.3702,-1.0368,-0.22574,0.58047,0.77243
1.9427,-0.8798,-0.6162,0.1595,1.367,-0.4755,-0.11723,0.71347,0.3511
1.989,-1.0813,0.6814,1.5703,-0.4932,0.5699,-0.0212,0.41718,0.68056
2.054,-0.3876,-0.0158,0.7325,1.3404,0.358,-0.1403,0.59034,0.8978
1.0758,-0.8137,1.2776,-0.7092,1.2196,0.151,0.18976,0.03565,0.75323
0.9879,0.8767,-1.5161,-0.9289,1.3278,-2.6612,0.42811,0.37673,1.33811
2.7549,-0.6943,-0.6186,1.5002,-0.8385,-0.9855,-0.64223,0.42353,0.48604
0.3487,-0.5469,1.1378,0.0757,-0.8142,-2.3025,0.18765,-0.09144,0.81717
0.1061,-1.1609,1.0045,1.1334,1.0199,-1.6115,0.27382,-0.12174,0.69917
2.8712,-0.5485,0.7906,0.0851,-0.5591,0.437,-0.23422,0.22063,0.87076
2.3416,-0.9959,-1.0285,-1.2867,0.2869,1.9795,-0.32016,0.54502,0.10198
1.8165,-0.5321,-0.2845,1.4613,-0.7936,-1.114,-0.0249,0.71616,0.73362
0.648,1.4352,1.0814,0.2858,1.1532,-1.5137,-0.07745,-0.24683,0.76137
2.3163,-0.5339,0.7141,1.1176,0.736,1.3856,-0.10295,0.33271,0.88054
2.0823,0.8881,0.7867,-1.3808,-1.0625,-2.7812,0.20875,-0.06534,0.98222
1.055,-1.384,-0.6388,-1.3485,-1.5234,2.1516,0.35729,0.32594,0.04068
0.7702,1.4871,1.1888,0.3223,1.5138,0.5984,-0.02181,-0.2302,0.72542
2.2491,1.1185,0.7693,0.4763,-0.0172,3.0443,0.25984,-0.0833,0.9449
0.5678,0.3517,-0.3761,0.005,-0.873,-0.4763,0.44845,0.10807,1.25176
0.1819,-1.184,1.2676,0.5833,-0.9366,1.7175,0.17178,-0.12097,0.70392
1.8906,-0.2307,-1.4037,-1.0543,0.3307,2.7579,-0.12478,0.85407,0.52539
2.7403,0.3282,-1.277,-1.1324,1.4784,-0.9318,-0.65161,0.43949,1.04611
0.8065,1.276,1.0999,-1.3054,0.9121,1.1344,-0.02208,-0.23986,0.78779
0.1758,0.9088,1.519,-1.4469,1.3576,1.9037,-0.00588,-0.15344,0.69932
1.7332,1.5112,-0.4332,0.6653,-1.5608,3.0861,0.20387,-0.3163,1.32503
0.7814,0.5268,-1.4105,-0.4916,0.742,2.1299,0.61679,0.40052,1.14712
1.6063,0.875,-0.042,0.0476,-0.2524,-1.896,0.15099,-0.02373,1.30873
0.1125,-0.7804,-0.6676,0.8721,1.0928,-0.5483,0.75007,-0.06626,0.40077
1.1217,-1.4864,0.3799,0.6302,-0.8072,-0.3126,0.32254,0.32364,0.41677
1.7998,0.0988,0.6941,-0.6088,0.991,2.6225,0.11518,0.16683,1.03191
0.0586,0.5826,0.8948,-0.0328,-0.197,-1.5373,-0.05855,-0.15374,0.96989
0.8832,-0.8881,-1.0379,-0.6277,1.4896,0.8747,0.54132,0.42268,0.1676
0.4721,1.2055,0.8805,1.4507,-0.3276,-2.1129,-0.13794,-0.23891,0.88005
2.6028,-0.4049,-1.253,1.5384,0.0603,0.7067,-0.63137,0.55224,0.44395
0.4626,-1.3617,0.7542,-0.1604,-0.7127,2.5449,0.38266,0.02316,0.59239
2.1843,-0.5569,0.6921,0.7257,-0.1034,-2.4455,-0.06642,0.35496,0.87419
1.5282,0.2323,0.8972,0.7936,0.7968,-0.8249,0.15155,0.03201,0.97402
2.5653,-0.688,1.2881,1.5024,-1.3274,1.8984,-0.00752,0.18384,0.76546
0.1897,-0.6317,-1.1324,1.2551,-0.5536,-0.1363,0.78284,-0.00248,0.31397
0.5584,0.3262,-1.3614,-0.5443,-1.197,-0.9185,0.75012,0.29169,1.01311
1.7839,-0.1035,-0.1378,0.4792,-0.3507,-2.9244,0.02983,0.57163,1.04166
1.4685,-0.7681,-0.5854,0.4407,-1.498,0.3692,0.22448,0.71741,0.4451
0.6443,-1.1417,-1.5624,-0.8604,0.0625,-1.3911,0.36532,0.08677,-0.12056
0.2805,-1.4418,0.9983,-1.1545,0.8886,-1.1871,0.29058,-0.07244,0.62493
0.4266,-0.7961,0.6888,-1.2832,1.2679,1.713,0.39753,0.01586,0.79039
0.4784,1.3985,0.0737,-0.8984,0.0342,-0.0699,-0.24489,-0.29602,1.15994
1.4052,-1.0122,1.4199,-1.4575,0.037,2.7486,0.16057,0.0505,0.71012
2.2329,1.1415,-1.3387,-0.4726,-0.0317,2.0724,-0.0564,0.31642,1.4839
0.2781,0.029,-1.0888,1.5173,1.4743,-0.4117,0.82794,0.08033,0.87781
1.1703,1.1571,0.939,1.0372,-1.1784,2.8046,0.05623,-0.25205,0.86823
0.1858,1.3646,-0.2384,-1.5067,0.0334,0.6227,-0.25993,-0.20154,1.29852
1.6731,-1.013,1.5002,-1.2153,0.0912,-2.8286,0.14474,0.05944,0.69654
1.0982,0.2595,-0.8314,-0.3374,-0.6881,1.684,0.43773,0.52658,1.13473
2.8673,0.3979,-0.4143,-1.3234,1.0473,-0.4284,-0.3689,0.25968,1.27055
0.637,-1.5031,0.0331,1.5664,-0.4273,-2.2002,0.45973,0.15349,0.26427
0.4542,0.6596,-0.4054,1.376,1.1457,2.0448,0.29254,-0.02415,1.35947
0.1042,0.0859,1.2973,1.1885,0.7088,0.71,0.02532,-0.14822,0.80935
2.1424,-0.6289,1.0909,-0.606,0.6076,-2.4054,0.03159,0.22826,0.8134
0.2328,0.2927,0.9026,0.6436,0.3628,0.3667,0.05326,-0.14158,0.97366
2.8665,1.1577,0.3238,0.4371,0.2575,-2.6092,0.2861,0.07516,1.12603
2.4293,-0.9971,-1.0726,0.8557,0.3662,0.7017,-0.35893,0.5082,0.08473
2.5993,1.0377,1.1734,0.4081,-0.1447,-1.4965,0.19646,0.05681,0.80202
2.759,0.9522,0.0397,0.9502,-1.3095,1.8975,0.14873,0.10189,1.27684
1.1308,0.8086,-0.1944,-1.429,-0.9647,1.1437,0.16383,-0.00428,1.34874
1.9426,0.1813,-1.4837,0.8743,0.611,1.063,-0.16771,0.84312,0.84462
1.3996,0.8744,0.969,-0.8246,0.8568,0.7777,0.12327,-0.16779,0.90638
0.418,0.8693,1.3091,-0.5547,-1.1187,-1.9961,-0.019,-0.17263,0.77182
1.6708,-0.2849,1.5689,1.5275,0.8562,0.7905,0.1487,0.02092,0.69209
1.5519,0.4174,0.2168,1.1565,-1.2795,0.9874,0.15296,0.15236,1.20674
0.0412,1.4504,-0.7574,1.447,-1.2515,-0.9195,-0.20202,-0.15851,1.44567
0.3526,0.603,0.675,0.5565,-0.7551,2.6911,0.0031,-0.15875,1.06078
0.9585,-0.2519,-0.8649,1.4042,-0.8912,2.5632,0.59129,0.58081,0.73533
0.217,-1.2385,0.5496,1.2027,-1.0846,-1.9202,0.45322,-0.05373,0.58407
0.2496,1.3252,-1.1225,-0.1614,1.5227,1.824,0.07383,-0.13603,1.51772
2.743,0.6386,-0.3682,0.8486,0.2859,-0.4777,-0.17302,0.23568,1.35075
0.3955,1.5388,0.8754,0.6619,1.1701,-2.3624,-0.20839,-0.2496,0.79439
0.9832,1.534,-0.5864,-0.3294,-1.0318,-2.1788,-0.05412,-0.35192,1.37183
0.7414,0.4247,1.1504,0.8829,-0.8953,-1.9317,0.07298,-0.13663,0.86819
0.7827,0.4658,1.2158,0.074,0.8479,-0.8821,0.07348,-0.13854,0.8382
0.4779,-0.1615,1.4091,0.7949,-0.8777,-1.7083,0.0896,-0.12258,0.75879
2.9962,1.3341,1.5378,0.5258,1.143,2.1133,0.05475,0.14363,0.68081
2.5868,0.8028,0.1512,1.0578,-0.9006,-1.23,0.11349,0.1062,1.24875
3.1078,-0.2352,-0.531,1.2965,0.1404,0.8996,-0.72846,0.17476,0.86826
0.4045,0.377,-1.5312,-1.2936,0.9172,-2.4134,0.79868,0.1787,0.98695
1.3128,-0.0861,-0.9571,1.2427,-1.3986,2.9423,0.35264,0.7483,0.83455
2.8485,-1.3879,-0.4075,-0.9953,-0.7869,-1.7538,-0.43051,0.28665,0.13127
0.8681,-0.4094,-1.4953,0.5633,-1.4491,-1.9765,0.62985,0.51154,0.33925
2.4829,1.5282,0.2627,0.4229,-1.3577,-2.6389,0.41403,-0.13072,1.02877
2.9207,0.6061,-0.5223,-0.6979,-0.0122,-0.2436,-0.29786,0.22067,1.3498
2.9461,-0.6082,1.4725,-0.5027,-0.7608,-0.7502,-0.00921,0.15479,0.72086
2.7146,0.5223,1.0244,-0.1955,-1.2345,2.3904,0.11398,0.11299,0.91794
0.4766,0.3088,-1.396,-0.0286,1.3839,0.6625,0.78244,0.2351,0.98586
0.1584,-0.9252,-1.5553,-0.2261,0.9751,-0.8191,0.52619,-0.0679,-0.02636
0.0001,0.0665,-0.6661,1.2097,1.2616,2.0597,0.69129,-0.14998,1.04555
1.9096,-0.9134,-0.3541,-1.5149,-1.2367,-2.0555,-0.08515,0.69311,0.43961
2.3963,0.3926,-0.4466,0.0016,1.5375,0.6353,-0.22344,0.41038,1.26711
2.9197,-0.8683,1.2332,1.0326,1.2235,-0.746,-0.10732,0.17803,0.75288
0.4643,-1.2611,0.9181,-1.4555,0.7603,-2.7156,0.3318,-0.00165,0.66039
2.1076,-1.2297,0.728,-0.2079,1.5228,1.0776,-0.06022,0.39461,0.63373
2.5782,0.6898,0.7343,0.4316,0.9237,3.0841,0.15717,0.0782,1.02982
0.7771,0.4147,-0.6239,-0.9904,1.5633,0.5201,0.46507,0.24695,1.26398
2.2122,1.5083,-0.2351,-1.181,-0.6809,2.1292,0.34753,-0.21462,1.24881
2.1837,-0.1149,1.2499,-0.732,0.5209,0.5534,0.09623,0.12401,0.823
1.2365,1.131,-1.4002,-0.195,0.4232,0.1248,0.24616,0.2514,1.47339
0.601,0.9656,0.1293,0.5278,-0.1519,0.9952,-0.02143,-0.19662,1.24281
2.2325,-1.252,-0.2149,-0.3099,-0.3111,1.7117,-0.22997,0.53946,0.28638
2.7431,-0.0936,0.2419,0.31,-1.5379,2.4891,-0.2977,0.28814,1.06153
3.064,-0.8185,0.5932,1.1653,0.6195,-1.9293,-0.39844,0.18148,0.77292
0.3728,-0.2375,-1.0829,0.5104,0.001,-0.1392,0.83979,0.16731,0.65757
2.1475,-0.1234,1.1599,1.1971,-1.4278,0.2954,0.08912,0.13818,0.85604
1.3127,-1.1249,-1.111,0.6373,-1.2095,1.9609,0.27613,0.45815,-0.0002
0.7788,-1.0824,-0.394,-1.2176,0.3656,0.5924,0.55693,0.33882,0.311
1.4003,1.1389,-0.6706,-0.1287,0.6016,-0.3371,0.14855,-0.02155,1.45845
2.4746,-0.7717,-0.2558,1.238,-1.4074,1.1624,-0.44899,0.5445,0.57656
0.7479,0.4544,-0.1407,1.1617,1.1476,-3.0171,0.30296,0.07638,1.27835
1.9349,1.07,-0.7741,-0.7277,-1.0327,-0.1085,0.10431,0.14765,1.46956
1.5926,-1.0761,-0.7332,1.5208,0.6619,-0.3123,0.1365,0.62291,0.17006
2.0699,1.0616,0.7792,-0.9686,0.0233,1.3731,0.23278,-0.11351,0.95324
0.1273,0.5165,0.4025,-1.1531,0.6412,-0.6896,0.0632,-0.14319,1.16314
2.0647,0.3295,-0.2204,-1.287,-1.3834,-1.5416,-0.04885,0.40725,1.24299
1.7337,0.9029,-1.481,0.1014,0.2123,-1.0974,0.06367,0.53783,1.36139
0.2508,0.7979,-1.0496,1.3816,1.3621,-2.7376,0.45252,-0.03896,1.39409
0.5839,-0.968,0.019,-1.0262,-1.0862,-1.0182,0.58966,0.20978,0.55115
0.2387,0.1652,0.2554,0.8154,1.1266,1.3098,0.29602,-0.0824,1.14529
2.5307,0.7056,-1.5578,-0.2745,1.3059,1.2862,-0.46037,0.50555,1.22083
1.1186,-0.5117,0.8442,-1.0422,-0.9654,0.1463,0.24627,0.16357,0.87517
2.4232,0.111,-0.5243,-1.5312,0.3891,-0.9955,-0.36889,0.5218,1.10695
1.7285,0.3446,-1.3006,-1.1588,0.9596,2.8792,0.02712,0.78486,1.05018
0.4423,0.2331,1.2885,-0.2677,0.3058,-2.4516,0.05504,-0.13996,0.81308
1.4438,1.3827,-0.976,-1.1555,0.5363,1.3392,0.1398,-0.08986,1.50062
0.1157,1.2179,0.6751,0.9918,-1.5396,-0.2666,-0.24766,-0.17984,0.95954
0.2394,1.3093,1.2424,-1.5102,-0.4318,2.9249,-0.10571,-0.18026,0.74142
2.8145,-0.4097,-0.2804,1.4865,-0.5435,1.4897,-0.602,0.3627,0.8199
0.3005,0.5588,-0.249,1.2903,-0.252,1.0249,0.28685,-0.0682,1.31819
1.9288,0.4847,1.3563,-0.3481,-0.7943,-0.7831,0.15437,0.01559,0.77733
1.1353,0.231,-1.0517,1.1659,1.0952,3.1121,0.45248,0.61677,1.0502
1.9066,-1.4439,-0.8761,-0.7598,-0.9988,-1.8227,0.02403,0.3865,-0.06544
2.7194,-1.4999,-0.874,0.9302,1.3365,-1.1865,-0.22664,0.2663,-0.08367
1.0983,1.4044,1.3839,0.2063,0.9819,1.0996,0.0895,-0.1546,0.69956
1.2203,0.5185,0.8193,-1.2,-1.2689,1.3667,0.12706,-0.08947,1.00527
1.3982,-1.3407,-0.2939,-0.4965,-0.0436,-0.7898,0.23852,0.49449,0.20362
2.8519,-0.2594,1.0205,0.5905,1.0766,1.2022,-0.08578,0.18214,0.88773
3.0759,-0.829,-0.9335,-0.6011,1.3355,3.0649,-0.70037,0.19645,0.25128
2.7409,0.456,-0.6593,1.3761,-1.0956,0.4162,-0.39703,0.33114,1.28079
0.9928,-0.8091,1.4165,0.6624,0.485,-0.0074,0.16295,-0.02483,0.7255
0.4828,-0.4581,0.79,0.3012,-1.4315,-2.5552,0.30506,-0.00951,0.89572
1.7358,-1.1084,0.5037,-0.7462,0.2367,2.5008,0.07331,0.47328,0.62906
2.9477,-0.7072,-0.0549,0.1858,-0.2387,-1.9554,-0.60014,0.27076,0.68963
2.0191,-0.4727,-0.5674,-1.0367,0.0637,0.8458,-0.19728,0.75636,0.67628
2.5318,1.5253,1.3507,0.1201,-1.0158,2.0691,0.1788,0.05813,0.69185
0.8622,-1.0612,1.3997,-0.3143,0.6473,-2.3216,0.17016,-0.03204,0.70893
1.2759,1.5358,-0.6048,0.3336,0.8892,-2.8998,0.05081,-0.349,1.37745
0.7362,1.5003,-0.4968,-1.0585,-0.4556,-0.8981,-0.13848,-0.32797,1.35171
0.5819,0.9075,0.0224,1.0219,-0.4489,1.6786,0.02557,-0.16279,1.28653
2.3066,-0.8052,0.0196,-0.0013,0.5608,-0.1714,-0.30421,0.55954,0.65143
0.7059,-1.3459,1.1644,1.3902,0.5604,-2.7685,0.24513,0.01179,0.67195
1.2335,0.93,-0.1122,0.4568,-0.0526,1.8014,0.12735,-0.09027,1.32806
2.1292,1.1371,-0.1308,-0.2222,-0.8059,-1.5784,0.21865,-0.06679,1.31181
0.6017,-0.9711,-1.3837,0.1564,-0.6651,-1.0533,0.52608,0.17921,-0.0039
0.763,0.0253,-1.0285,-0.6571,-0.4944,2.2109,0.68673,0.44903,0.89778
1.5632,-0.6543,-0.1063,0.1373,-0.5721,2.1146,0.15502,0.65383,0.70785
1.1973,0.5675,1.4141,0.2643,-1.1156,-2.4153,0.12516,-0.09187,0.75011
2.4336,-0.7586,0.9371,-0.279,0.5151,1.2376,-0.09744,0.28093,0.80334
2.8837,-0.7681,-0.2099,0.0163,0.4537,2.7506,-0.61927,0.31853,0.59623
0.0176,0.4647,0.3193,0.4178,0.8297,0.6676,0.09811,-0.14835,1.18543
2.5169,-0.6443,1.2805,0.2792,-0.7314,3.0598,0.00258,0.18313,0.77186
0.817,0.0633,-0.6251,-0.3503,-1.4117,0.98,0.57353,0.39173,1.05376
0.4221,-0.1683,1.1448,-1.1249,0.4021,2.0952,0.13381,-0.10439,0.8581
0.1093,-0.1527,0.2494,-0.8619,0.9653,-0.3161,0.41924,-0.10494,1.03789
2.6295,-0.3457,-0.8852,1.2716,-0.5886,-3.0395,-0.64139,0.53266,0.65033
3.0925,-1.1843,-0.8574,-0.6765,-0.6626,0.3795,-0.53035,0.17629,0.05789
2.6642,0.2293,-0.5887,0.4422,0.1135,-1.089,-0.45631,0.40499,1.16705
1.0546,-0.738,-1.3143,-0.1956,0.451,0.4559,0.47243,0.52843,0.16335
1.0683,0.8022,0.3325,0.7679,0.6519,1.4664,0.09169,-0.1447,1.18304
0.862,-0.8479,-1.3746,1.5595,1.0934,-1.7977,0.5153,0.37046,0.06998
1.0976,-0.7713,-0.9956,0.3475,-0.2044,2.0776,0.46587,0.58066,0.26679
2.7755,-0.1798,-0.7347,0.9862,-0.5535,-1.3997,-0.67397,0.41908,0.84201
1.6021,-0.5742,0.4185,-0.1601,0.5057,1.9504,0.13591,0.45404,0.86072
0.2518,0.1037,1.2002,1.2625,-0.8006,1.4628,0.05513,-0.14075,0.84999
1.3753,1.5057,0.2122,1.5096,-1.1479,2.9675,0.0691,-0.42351,1.05951
2.3503,1.0434,1.5155,0.3458,1.2447,0.4815,0.1329,0.07899,0.69558
0.9128,-1.1355,-1.3466,-1.4686,1.2428,-0.462,0.38205,0.24895,-0.07339
0.8096,-0.8206,-0.9934,0.1624,0.334,-1.4317,0.59742,0.40953,0.23226
1.0393,0.7888,1.0394,-0.579,0.112,-0.2407,0.06932,-0.17816,0.8879
1.9971,-0.1439,0.7805,-0.9739,0.4132,-1.084,0.05931,0.23228,0.9692
2.5057,-0.0334,0.0256,0.8131,-0.0046,-1.3873,-0.27713,0.39108,1.08904
1.0705,-0.1329,0.9582,1.0123,0.5088,-0.6381,0.19138,0.03726,0.92243
2.7428,0.4144,0.0254,0.297,-0.5423,-0.5509,-0.15348,0.2275,1.24504
2.9791,1.2225,-1.2038,-1.4309,0.9392,-1.1785,-0.13322,0.17389,1.50981
1.02,-1.4072,1.1069,-1,1.2267,0.5557,0.24166,0.10676,0.65227
1.0354,-0.4145,1.1202,0.8686,1.5336,-2.9319,0.1957,0.0358,0.83976
0.8036,-0.2995,0.7103,-0.2372,-0.8654,-0.864,0.28762,0.08211,0.94841
2.8,1.2744,0.8356,0.4136,-0.9824,0.7986,0.29038,0.05601,0.88051
0.7532,-0.8607,-1.3509,0.2343,-0.7782,-2.1174,0.55164,0.31152,0.06998
1.0142,-0.2742,0.0018,-1.0129,-0.8516,-1.2747,0.4187,0.38889,0.96533
2.6728,-1.4336,-0.2502,0.3811,-0.7496,1.3919,-0.36561,0.35336,0.17523
1.5677,0.042,-0.562,1.2454,-0.0306,-2.8363,0.1521,0.66312,1.0546
2.6232,1.4392,-0.2145,-0.8213,-0.5154,2.3393,0.37198,-0.03944,1.26547
1.698,-0.9137,0.27,-1.3645,0.0705,-0.3734,0.08044,0.55382,0.66315
1.8277,0.0459,-1.3523,-1.1152,0.7933,-2.3582,-0.07172,0.86356,0.78489
1.8374,1.5252,1.1306,-0.0823,-0.5879,1.8101,0.19741,-0.15329,0.73082
2.7068,-1.4368,-0.9348,0.4881,-1.3519,-1.1389,-0.24852,0.28086,-0.08023
2.9381,0.3326,-1.5263,-0.0894,-0.904,-0.2723,-0.76989,0.31208,0.95294
2.009,-0.4386,-0.1544,-0.1255,1.354,-1.737,-0.13954,0.65142,0.83519
1.6973,-0.9702,-0.6587,-1.4112,0.9644,-2.4267,0.06383,0.68746,0.27025
2.7543,0.9399,0.0654,0.2844,1.2667,2.0165,0.14833,0.10155,1.26902
0.6528,1.0385,1.3336,-1.0776,1.1511,1.873,0.01498,-0.17743,0.74787
2.0218,-0.4371,0.3497,-0.2636,-0.6309,-1.2594,-0.06071,0.46961,0.91742
2.7228,-0.032,0.4872,-0.6141,-0.1305,2.0547,-0.17649,0.2428,1.05477
2.2193,-1.504,-0.3406,-1.1899,-1.1223,-0.5721,-0.14559,0.44055,0.10469
0.1701,1.3948,1.5203,-0.3016,0.8624,0.5274,-0.01515,-0.15485,0.68075
0.649,1.2163,-1.3766,-1.0113,-0.0485,-3.0874,0.28098,0.02481,1.49981
1.7175,-1.0893,0.5252,0.4188,-0.0228,-1.7855,0.08295,0.46511,0.64317
2.7031,-0.2916,-1.3195,1.0978,1.464,-2.8648,-0.70063,0.49428,0.51001
1.8626,-0.1458,-1.2723,0.0065,0.4785,-0.7907,-0.10286,0.86402,0.65471
1.2503,1.0289,-0.3789,-1.3217,-0.8168,2.7431,0.13534,-0.06858,1.3978
0.7513,-1.523,-1.5309,-0.9993,-1.3907,-0.5119,0.13036,-0.08356,-0.1914
1.3825,0.0427,-0.043,-1.5234,1.1487,-0.7393,0.23197,0.41576,1.12206
1.8054,1.3409,0.2054,-0.3263,-1.4095,0.3264,0.2233,-0.28878,1.12314
2.1219,-0.852,-0.0154,1.0275,-0.9045,-0.557,-0.20036,0.61255,0.61067
0.2643,0.8833,1.0245,0.3071,-0.1135,2.3041,-0.09613,-0.18146,0.88192
1.9311,-1.4715,-0.014,0.1044,1.1894,-0.1621,-0.02697,0.49718,0.25872
1.2435,0.1202,0.39,-0.4509,-0.0127,1.0396,0.2178,0.17479,1.11033
1.4399,0.3139,-0.3097,1.5621,-0.0164,2.3536,0.20479,0.40593,1.23704
1.9743,1.2293,0.1109,-0.9822,1.0587,-0.7764,0.24445,-0.19043,1.19715
3.1027,0.7056,1.1557,0.2377,1.3612,0.8423,0.09659,0.1464,0.84762
2.0434,1.1037,-0.357,1.4251,-1.0451,0.4864,0.17182,-0.00645,1.38808
2.0888,1.0049,-0.8035,0.3808,0.4017,-3.048,0.04865,0.21768,1.46345
2.1654,1.2315,-0.5817,-1.2934,-1.3131,-2.1042,0.18109,0.00008,1.4351
1.6437,-1.0061,1.1784,0.9712,0.6273,0.2198,0.13676,0.18751,0.73595
